sample_name,Date_Melted,Date_Analyzed,depth_top,depth_avg,depth_bottom,time_top,time_avg,time_bottom,Li_7_LR_ppt,Be_9_LR_ppt,Rb_85_LR_ppt,Sr_88_LR_ppt,Y_89_LR_ppq,Mo_95_LR_ppt,Ag_107_LR_ppt,Cd_111_LR_ppt,Cs_133_LR_ppt,Ba_137_LR_ppt,La_139_LR_ppq,Ce_140_LR_ppq,Pr_141_LR_ppq,Nd_146_LR_ppq,Sm_147_LR_ppq,Eu_153_LR_ppq,Gd_157_LR_ppq,Tb_159_LR_ppq,Dy_163_LR_ppq,Ho_165_LR_ppq,Er_166_LR_ppq,Tm_169_LR_ppq,Yb_172_LR_ppq,Lu_175_LR_ppq,W_182_LR_ppt,Re_185_LR_ppt,Tl_205_LR_ppt,Pb_208_LR_ppt,Th_232_LR_ppq,U_238_LR_ppt,Al_27_MR_ppt,P_31_MR_ppt,S_32_MR_ppb,Sc_45_MR_ppq,Ti_47_MR_ppt,V_51_MR_ppt,Cr_52_MR_ppt,Mn_55_MR_ppt,Fe_56_MR_ppt,Co_59_MR_ppt,Ni_60_MR_ppt,Cu_63_MR_ppt,Zn_66_MR_ppt,Ga_69_MR_ppt,K_39_HR_ppb,As_75_HR_ppt,Ca_44_HR_ppb,Mg_24_HR_ppb,Na_23_HR_ppb,,,Zr_90_LR_ppt,Bi_209_LR_ppt
201,7-28-2022,04-07-2023,38.3685209960943,38.4532372413161,38.5379534865379,2006.03969598503,2005.99509397671,2005.95042658913,26.48676,0.44262,25.9453,16.488157,4230.06283,28.12505,1.29649,2.29494,2.30754,72.69407,2124.70998484849,4664.67344545455,546.792615151515,1968.20592727273,494.345878787879,103.691,357.736896969697,60.1384696969697,298.982275757576,49.5353424242424,145.727148484848,19.1562545454545,119.007578787879,15.2916787878788,0.93726,0.980749999999999,0.70656,21.5025,3432.23156,9.98829,6281.16884,1800.18179,9.56537457,17529.42964,712.69128,12.51524,24.81745,198.18689,7404.72895,3.77832,22.68388,25.8291,16283.08455,5.2097,4.04345,11.65787,3.37663,5.65,6.1607,,,14.83869,497.13017
202,7-28-2022,04-07-2023,38.5379534865379,38.6221646732683,38.7063758599987,2005.95042658913,2005.90596070232,2005.86143021348,20.00316,0.362620000000001,3.67175,274.097075,17281.55573,6.88041,0.37982,0.76995,0.832590000000001,83.74982,11437.2852090909,21161.3619818182,2194.79827575758,6968.70834242424,1336.81307272727,157.553963636364,1046.29918484848,155.467333333333,980.461696969697,220.059321212121,688.960993939394,111.555027272727,817.850672727273,121.328539393939,0.572789999999999,1.14044,0.7458,20.68684,14596.35541,2.54778,20150.42547,2121.15694,15.05054619,31563.63006,613.08683,7.11674,19.50375,50.18183,1313.58818,1.63527,9.75617,7.97804,213.94357,10.00551,1.60132,10.4048,28.70417,4.30017,8.49479,,,322.64494,463.34933
203,7-28-2022,04-07-2023,38.7063758599987,38.7914805032705,38.8765851465423,2005.86143021348,2005.81636163513,2005.77122707665,13.03472,0.61596,2.91177,10.332077,1653.65241,7.34571,0.322480000000001,1.12056,0.81567,34.00083,480.453878787879,1076.67459393939,136.826427272727,444.060012121212,126.771881818182,47.0757606060606,84.4094909090909,18.4266757575758,106.798327272727,21.5122909090909,58.7887757575758,8.15914545454546,45.4894,8.10094848484849,0.195779999999999,0.337589999999999,0.26451,12.61967,23544.07119,1.17739,2677.83682,3809.08058,15.28995559,17351.02878,76.87104,4.53973,16.75821,60.13291,1899.03129,1.65232,11.02874,8.11381,204.45939,3.13757,1.16663,9.27107,1.7251,5.00708,2.01048,,,72.76039,274.53149
204,7-28-2022,04-07-2023,38.8765851465423,38.960790601168,39.0449960557937,2005.77122707665,2005.72650445747,2005.68171724504,114.00162,2.00266,100.08311,84.415303,33323.07883,15.7328,3.16363,9.64273,12.02173,397.36997,9384.19824242424,20188.3619484848,2451.13414242424,9932.97397878788,2740.15631818182,631.296757575758,2210.93651818182,374.389021212121,2036.34708787879,394.304487878788,1014.47698484849,138.011942424242,873.558933333333,121.869209090909,2.06847,1.6401,2.02709,89.87247,29510.24753,20.54349,28213.15715,3712.75108,28.98398265,64270.45309,2149.39296,45.19252,154.16269,1001.62769,25236.95868,21.65923,209.1029,215.8166,1469.58678,12.76555,26.7041,38.74799,16.23124,12.02708,22.59962,,,134.57448,2553.504
205,7-28-2022,04-07-2023,39.0449960557937,39.1413671955851,39.2377383353764,2005.68171724504,2005.63038008012,2005.57895830931,64.27008,1.52265,71.15143,123.824001,39836.88144,9.78701,1.24194,7.5905,8.76926,309.8099,7477.32354848485,17052.3651636364,2293.56116363636,9501.04038484849,2596.00881818182,586.794490909091,2397.53638787879,406.354745454545,2292.0159,448.105406060606,1191.33663333333,180.711766666667,1146.02419393939,156.037915151515,0.871119999999999,1.60277,2.72155,85.18146,35646.0385,9.98472,19650.17728,4810.25232,39.98326623,84727.08422,1055.49393,37.95543,36.08709,3261.14266,18503.31729,18.30719,67.25669,118.71835,2201.78066,8.18227,18.74299,26.78418,23.62807,11.67839,7.64506,,,77.96455,1919.96943
206,7-28-2022,04-07-2023,39.2377383353764,39.3315789336389,39.4254195319014,2005.57895830931,2005.52880548371,2005.47857243709,28.67391,0.762630000000001,25.16397,64.328061,11045.56855,7.95823,0.76526,2.62538,2.93594,166.53127,3880.03885151515,8032.20080303031,959.250696969697,3385.10085757576,774.003215151515,197.28156969697,656.050815151515,108.348860606061,592.101251515152,120.025412121212,338.907063636364,49.9392909090909,304.344390909091,49.5231909090909,0.7867,1.29746,1.33461,66.05263,19269.22819,1.81923,14209.58057,5316.55966,32.67011043,48244.10981,610.68095,26.1719,28.33061,405.48761,9339.65746,9.28935,28.80434,29.85553,2007.30466,7.36852,4.76081,17.11766,13.21884,9.60479,3.94706,,,49.40712,2882.22943
207,7-28-2022,04-07-2023,39.4254195319014,39.5207509097107,39.61608228752,2005.47857243709,2005.42745923064,2005.37626323409,24.02751,0.84263,19.65699,56.956039,6864.20002,7.73736,0.63185,2.74768,3.95027,109.90859,2585.70970909091,5467.9122,642.677812121212,2240.24985454545,580.421833333333,148.844433333333,470.040178787879,77.7596636363636,434.220078787879,75.1990666666667,189.489003030303,27.9388636363636,195.389154545455,27.0353212121212,0.87739,1.03656,0.92494,61.55139,12441.50298,2.84548,8774.96005,5168.86397,20.55446389,21483.98188,258.56046,14.1671,18.65271,303.10733,6249.48604,6.1308,25.9461,23.67662,297.8225,5.56205,3.78093,15.62592,10.05615,6.87098,4.08127,,,32.41652,1738.88012
208,7-28-2022,04-07-2023,39.61608228752,39.68804114376,39.76,2005.37626323409,2005.33756419691,2005.29881798873,23.80914,0.90263,59.84095,56.684152,10740.79573,15.57137,0.723039999999999,5.03238,4.11005,98.66906,3239.17933939394,7652.02065454546,932.264457575758,3753.45987878788,966.1593,224.541912121212,697.485345454546,123.324639393939,678.123409090909,124.068845454545,329.702784848485,42.4896363636364,262.867809090909,41.6962181818182,3.39253,1.73694,1.19509,73.90809,10954.61381,3.20265,7308.56776,1286.57999,31.33175348,20235.17591,214.92148,12.54044,385.36309,1268.1268,5820.30175,22.71188,983.60122,401.36295,1973.06877,5.30478,46.87303,14.25351,10.96353,7.97509,56.41813,,,207.16944,1652.82476
209,7-29-2022,04-07-2023,39.76,39.8402986346985,39.920597269397,2005.29881798873,2005.25552554299,2005.21217435873,11.83594,0.50262,6.91876,19.855059,1610.23806,7.3425,13.59749,0.93704,1.2894,38.24461,655.937793939394,1511.27830606061,185.498893939394,585.069096969697,176.198590909091,52.9805272727273,99.6960151515152,25.360396969697,105.040751515152,20.6342393939394,53.9323121212121,4.96643636363636,50.3632636363636,7.1907303030303,2.94069,1.17912,0.54531,10.98415,7524.65037,0.718389999999999,3840.85633,3464.0554,11.6478153,10660.9968,98.23374,7.8876,28.87841,200.50593,7434.77138,20.03685,26.74399,40.48597,487.1287,3.51229,2.84832,10.76282,4.04255,7.59936,5.82174,,,50.81947,546.71278
210,7-29-2022,04-07-2023,39.920597269397,40.0371124281332,40.1536275868693,2005.21217435873,2005.14916634564,2005.08603466051,12.15821,0.322620000000001,6.11999,13.616638,1406.66906,8.24506,0.356719999999999,0.65584,1.19718,35.59791,1374.91613030303,2292.35661818182,318.999148484849,1157.67072121212,257.146375757576,51.6683575757576,137.69703030303,25.5437515151515,112.817227272727,19.8448696969697,42.1745545454546,5.58723939393939,37.7724484848485,6.64459696969697,2.0827,1.17911,0.48779,11.92434,5736.3151,0.979979999999999,3309.18439,4238.2347,11.25969802,6765.91151,126.22506,4.23039,12.25287,70.79577,1640.1311,3.33753,13.1295,10.63168,4170.25019,3.61576,1.68618,9.98711,2.19956,5.87836,18.38238,,,34.73345,561.28878
211,7-29-2022,04-07-2023,40.1536275868693,40.2509270186601,40.348226450451,2005.08603466051,2005.03321991851,2004.98031893283,27.7534,0.66263,26.47548,23.509969,4904.30836,7.35978,0.59043,5.07342,5.15901,98.56091,1925.06117878788,3999.93806363636,466.358942424242,1776.73862121212,404.051348484849,119.128687878788,302.183003030303,61.7786272727273,315.242493939394,58.0647454545455,136.001439393939,22.4385363636364,135.253793939394,20.3898121212121,1.25275,1.28568,0.86762,26.39962,11528.29811,4.20835,7399.2675,4592.00955,12.69946257,17856.49787,536.03515,11.3602,15.80993,247.71348,6634.71109,5.86048,18.97726,12.96653,661.11037,5.45299,3.52776,18.4304,4.71228,6.58495,29.02671,,,25.23258,841.02385
212,7-29-2022,04-07-2023,40.348226450451,40.4499960654403,40.5517656804296,2004.98031893283,2004.92489526333,2004.86937724362,12.33951,0.34262,16.63705,14.980098,2024.22862,8.8969,0.74217,1.47508,1.11589,55.12427,875.398533333333,2192.7811969697,260.160233333333,890.692181818182,258.585987878788,54.786403030303,134.263509090909,30.0135909090909,146.062627272727,24.2351333333333,66.2038272727273,7.71571212121212,63.3602333333333,9.73934242424243,2.29663,1.25948,0.56318,18.03611,10518.91594,1.71097,3763.12959,3824.71357,7.07386272,12861.27399,83.74008,5.0711,87.54052,184.71582,1991.2704,5.91893,210.68907,124.3495,897.27118,3.57661,12.29491,8.91306,2.88912,7.62721,23.84779,,,70.86028,349.61298
213,7-29-2022,04-07-2023,40.5517656804296,40.6700578039134,40.7883499273972,2004.86937724362,2004.80472718743,2004.73994965821,44.87838,1.00264,41.85761,30.488913,13792.42704,7.35815,0.54547,0.99414,7.17966,223.12627,3869.86636363636,8453.16945151515,955.66896969697,3929.29491818182,1070.09076666667,274.122281818182,917.547881818182,152.819181818182,876.02213030303,161.160424242424,409.024178787879,58.3769090909091,361.250818181818,47.5234393939394,1.98517,1.07823,0.93685,22.92929,9739.56649,9.38906,14122.81777,5360.07239,9.40129852,27965.87953,1096.23246,23.71102,21.69495,460.88607,12963.18298,9.35023,27.54187,34.88638,288.84762,7.89983,5.06003,23.02498,5.87195,6.77232,2.83195,,,13.47739,672.84783
214,7-29-2022,04-07-2023,40.7883499273972,40.8996519698209,41.0109540122446,2004.73994965821,2004.67888354574,2004.61770458032,42.28274,0.96263,59.16628,101.86638,23097.42765,9.9813,2.28615,7.63953,7.50787,380.66029,5529.52353333333,12260.0357333333,1506.88453030303,6167.37018787879,1691.76002727273,416.815909090909,1529.60955151515,263.96396969697,1423.77024242424,266.56186969697,681.801542424243,100.188093939394,621.462366666667,86.5172181818182,1.36114,1.53552,1.67405,56.40126,29071.55575,12.3182,17764.85203,4936.05536,24.6971143,55261.21002,814.87677,26.29951,63.90091,1573.89061,14868.18161,13.64875,42.70263,79.90612,957.19284,7.70688,15.94077,21.65257,19.71189,8.94878,28.8144,,,42.51781,1037.88094
215,7-29-2022,04-07-2023,41.0109540122446,41.1112029735534,41.2114519348623,2004.61770458032,2004.56250452069,2004.50721290936,18.37082,0.66263,33.14479,107.376647,17985.8623,9.58008,0.740170000000001,10.06711,3.23353,238.14785,4526.5142,10449.0989121212,1300.88072424242,5136.99926060606,1260.8143969697,336.032124242424,1191.5042,202.773721212121,1048.80555151515,193.070615151515,511.620818181818,71.5122484848485,423.051418181818,59.0932303030303,2.88652,1.33278,1.83699,116.87069,21323.43865,4.84029,8717.53405,3930.44873,40.09327684,32247.5,241.14059,15.58757,28.72309,1198.2649,6553.87812,7.76243,39.12731,82.15794,1226.69874,5.71585,11.55065,18.07238,21.42453,9.25033,7.78251,,,53.02497,2573.19432
216,7-29-2022,04-07-2023,41.2114519348623,41.307050828579,41.4026497222957,2004.50721290936,2004.45440072996,2004.40150529517,27.70286,1.06264,37.97314,149.777607,13964.90379,9.57233,1.048,5.72182,5.09001,194.97376,7490.76228484849,16012.3720393939,1770.20389090909,6593.50603636364,1367.63224848485,318.957509090909,1163.74142121212,174.193212121212,880.272848484849,156.942260606061,410.049145454546,59.0846272727273,342.559545454545,44.3349424242424,4.391,1.29243,1.78152,149.06286,17886.39224,1.98121,19411.29526,3306.94482,32.11064013,34209.90938,401.49822,28.45354,34.77434,557.74508,13563.38541,10.14414,30.19811,32.17852,416.53512,8.41996,6.59406,24.27805,22.30826,12.9637,6.10538,,,21.00569,3648.93584
217,7-29-2022,04-07-2023,41.4026497222957,41.4967153343202,41.5907809463446,2004.40150529517,2004.34937697109,2004.29716804082,11.93665,0.28261,9.79238,47.784562,3389.36918,7.10119,0.672879999999999,2.20108,1.52963,74.46269,2657.03801818182,5273.25813939394,627.844775757576,2231.30991212121,467.143642424242,95.6490363636364,311.820657575758,51.8273090909091,237.025096969697,44.2617575757576,94.5809151515152,15.7870606060606,97.0711303030303,11.0136484848485,3.13466,0.986799999999999,0.63527,53.23562,18728.91399,0.73237,4978.927,4259.29581,15.34307186,27728.01173,117.29531,8.48133,10.41718,167.24556,2919.34707,3.21333,10.54396,10.02609,255.4809,4.29248,2.58806,11.15068,6.50968,6.3145,4.98157,,,26.44205,1147.4933
218,7-29-2022,04-07-2023,41.5907809463446,41.6893793071798,41.787977668015,2004.29716804082,2004.24235678769,2004.18745697285,9.10282,0.34262,3.56964,20.971573,1324.60633,6.35396,0.44313,1.18169,0.82317,33.25708,440.856524242424,1039.16728484848,139.409803030303,412.739572727273,148.258639393939,39.6931606060606,71.904903030303,19.9774363636364,93.0100272727273,18.5269121212121,42.6857636363636,6.03067272727273,40.2093787878788,6.37153333333333,2.16712,1.11891,0.47607,27.10316,5987.00208,0.64716,3292.82965,4025.85892,11.7004756,7449.78145,66.36142,3.44705,8.9428,89.92611,1035.68225,2.9698,10.33186,4.46527,461.71037,3.49551,1.85029,8.97273,2.90926,10.90207,13.24063,,,15.10216,440.03504
219,7-29-2022,04-07-2023,41.787977668015,41.8759322732145,41.9638868784141,2004.18745697285,2004.13840889056,2004.0892903351,10.28809,0.34262,21.36734,28.895629,2302.64148,9.16492,0.829359999999999,3.24126,0.90323,47.46653,1772.19346060606,3732.24648484848,310.833375757576,1102.78445454545,285.079163636364,66.928903030303,147.878603030303,34.3009848484848,178.611363636364,26.604996969697,76.1723606060606,10.7310484848485,55.6432818181818,9.92229696969697,3.00747,1.40439,0.74703,46.84728,5125.29696,0.73039,4155.34819,1244.88278,15.60105521,5338.70469,83.05317,6.9022,136.42119,231.25033,4132.56299,7.56518,345.08772,257.11811,1380.54592,3.78913,14.65986,10.16612,6.21296,9.14132,23.9399,,,111.72084,1034.47299
220,7-29-2022,04-07-2023,41.9638868784141,42.0808004376676,42.1977139969212,2004.0892903351,2004.02389045314,2003.95836605195,6.72937,0.20261,1.6827,8.020271,603.81417,8.97209,0.166410000000001,1.1572,0.56445,19.07384,323.105375757576,672.181106060606,108.556460606061,308.619512121212,90.2443878787879,24.2751545454545,28.8499303030303,10.3992121212121,54.8137121212121,11.9415151515152,24.5379242424242,3.54745454545455,18.2769909090909,3.4588303030303,1.71708,0.883579999999999,0.24027,11.4803,2784.66181,16.91756,1233.91045,3069.59506,7.31805519,1592.28678,39.36611,1.79807,8.11589,32.72526,431.17639,1.49646,7.81702,6.19391,258.63115,2.86912,1.3813,10.19596,2.30802,4.14762,5.17036,,,12.86804,239.54428
221,7-29-2022,04-07-2023,42.1977139969212,42.2981877538922,42.3986615108633,2003.95836605195,2003.90195587928,2003.84545374387,10.63385,0.40262,9.44612,24.878028,4055.34524,7.13563,1.20609,1.5526,1.35678,119.39375,1721.32237272727,3614.09303636364,463.264460606061,1670.41575454545,434.161466666667,102.716715151515,288.550915151515,53.5614242424242,257.550181818182,49.6257818181818,137.046857575758,17.1164666666667,128.75936969697,15.5647424242424,1.53966,0.912149999999999,0.6509,32.79355,3636.95782,7.25772,4056.40443,1865.64261,17.62389367,6468.57676,129.5222,8.10713,15.44085,113.3689,2352.40398,3.43738,20.17914,37.45509,349.60306,3.64931,3.8566,10.28546,4.13906,5.17072,3.34524,,,61.78475,651.21081
222,7-29-2022,04-07-2023,42.3986615108633,42.4895353897056,42.5804092685478,2003.84545374387,2003.79427096606,2003.74301295934,10.87558,0.30262,6.7391,16.430953,2074.40405,6.89132,0.293419999999999,1.22228,1.08532,47.71425,826.481390909091,2375.10297878788,223.922375757576,777.637803030303,224.894751515152,48.7176151515152,95.1746484848485,25.9998575757576,131.213415151515,28.8018848484849,67.7374484848485,7.09490909090909,60.1109939393939,8.46503636363636,1.3497,0.763209999999999,0.47464,28.09549,4246.92246,3.66996,3036.77067,5175.08205,18.12237517,6914.57889,96.03565,5.51764,17.54159,95.29521,1971.6513,3.18654,28.77404,22.6671,273.81608,3.61296,2.85318,10.10645,2.85586,5.72745,7.88421,,,31.08556,685.24652
223,7-29-2022,04-07-2023,42.5804092685478,42.6975162699435,42.8146232713392,2003.74301295934,2003.67684704931,2003.61055620766,7.65923,0.37595,2.82034,8.7087,1556.6797,6.14868,0.148899999999999,0.43572,0.51999,21.61068,384.333515151515,968.028793939394,123.38253030303,416.071772727273,139.663936363636,57.0843424242424,83.8145696969697,20.3432333333333,115.292684848485,24.4994272727273,52.3986909090909,6.74016363636364,47.9263303030303,8.46503636363636,0.49466,0.749079999999999,0.207,9.16165,2189.32195,2.56449,2193.63852,9644.19896,6.95676591,2514.02452,35.00427,1.32657,6.49602,29.91631,525.53965,2.11746,5.80716,3.23673,10997.27094,2.90268,1.61008,8.22685,1.43578,3.84444,4.79518,,,16.98248,110.04013
224,7-29-2022,04-07-2023,42.8146232713392,42.9220964638993,43.0295696564595,2003.61055620766,2003.54960884476,2003.48855625977,8.88133,0.24261,3.61876,9.649773,2518.81214,6.23791,0.254009999999999,0.6721,0.64369,26.40027,443.140939393939,1108.39270909091,165.29426969697,664.583427272727,215.61246969697,51.3419545454546,118.988315151515,28.0067242424242,155.617893939394,33.9832727272727,83.3318090909091,10.6432515151515,69.4525636363636,12.5610212121212,0.35432,0.602169999999999,0.33475,15.29304,2323.05229,3.15275,2200.19685,3914.36764,11.61585992,4327.76652,66.36142,2.93564,7.82005,65.12412,1410.65797,1.589,6.86764,9.23708,193.95264,3.02851,1.75069,9.09206,1.66142,4.66707,1.68368,,,13.79201,204.55707
225,7-29-2022,04-07-2023,43.0295696564595,43.1293962540939,43.2292228517283,2003.48855625977,2003.43175323771,2003.37485943376,12.48061,0.52262,7.60314,24.975678,4020.12312,6.51063,0.41723,1.62999,1.20919,44.69843,1045.59114848485,2343.10150606061,288.734475757576,995.326615151515,295.858354545455,82.5224090909091,206.894348484848,39.5060636363636,228.884378787879,40.6591090909091,111.721675757576,15.2540545454545,112.102939393939,12.8340848484849,0.483829999999999,0.458259999999999,0.50668,32.16661,1865.57361,2.40098,3538.85603,3827.64707,20.96967438,7063.24627,157.78828,7.52836,18.79069,123.36332,2683.27585,3.48121,11.33174,12.53062,598.02665,3.78634,2.2878,11.50869,6.75193,4.54536,1.83076,,,12.87809,528.47643
226,7-29-2022,04-07-2023,43.2292228517283,43.2691114258641,43.309,2003.37485943376,2003.35210050158,2003.32932707489,34.4775,0.762630000000001,29.00606,84.294315,14496.42507,10.72406,0.547459999999999,6.43967,3.64329,152.2753,5577.94259090909,12109.1781848485,1439.63920606061,5397.92837878788,1325.32482121212,266.406715151515,1095.08804848485,176.562227272727,932.674751515152,167.667672727273,411.314384848485,67.6100484848485,358.423975757576,54.9007636363636,1.8865,3.12379,2.06533,111.37147,23049.43593,5.28861,18958.22881,4041.3025,47.12539472,33466.57249,435.51883,22.51781,42.24528,467.0603,9830.36627,8.06684,72.95548,58.59842,801.89442,6.8372,7.33776,26.09798,12.84729,17.74196,13.11559,,,95.93433,2143.84729
227,7-29-2022,04-07-2023,43.309,43.4259926302462,43.5429852604925,2003.32932707489,2003.26244933283,2003.19544690306,30.76076,0.82263,33.56557,141.891267,15118.83242,8.06016,0.70952,4.98759,5.01747,210.233,9614.92908787879,21132.2813787879,2317.47776666667,8913.43262121212,1962.09209393939,395.637478787879,1476.86025454545,207.431472727273,1033.56381818182,179.800606060606,436.647236363636,56.6909818181818,370.624884848485,53.6273666666667,2.86656,1.34521,1.37467,107.91531,10142.78123,2.32253,19357.43606,2655.03912,31.18447401,24427.59595,427.57995,29.49183,34.4711,499.95206,13544.02731,10.01263,40.93517,31.86037,663.59596,8.2298,6.89945,20.28016,21.18983,13.61039,6.52371,,,24.55168,2749.95573
228,7-29-2022,04-07-2023,43.5429852604925,43.6568789129646,43.7707725654367,2003.19544690306,2003.1300995005,2003.06463392836,17.65216,0.60262,13.59378,37.719115,4518.2053,5.99669,1.20648,1.72373,3.2558,68.76744,1764.82881212121,4005.07719090909,468.8399,1815.38320606061,487.197951515152,118.318424242424,388.927533333333,59.5865818181818,311.373709090909,56.7432757575758,136.522872727273,18.2693909090909,120.628139393939,16.2028060606061,1.07933,1.01034,0.3861,23.00716,17896.89662,0.86297,5975.98871,4866.5015,8.36889055,30225.62367,173.35008,10.41471,13.90027,157.32835,4644.50616,3.51531,11.76603,5.63047,744.6314,4.16944,2.85647,10.52414,6.70454,6.04816,8.75539,,,12.51191,878.2102
229,7-29-2022,04-07-2023,43.7707725654367,43.8800646215536,43.9893566776706,2003.06463392836,2003.00170222913,2002.93866171614,9.17997,0.20261,2.1829,20.684223,946.35345,6.01555,0.78556,1.14901,0.60019,29.65368,341.4591,741.514236363636,95.8126060606061,305.80726969697,88.0957121212121,32.6402424242424,26.0113303030303,15.5076,73.9136393939394,15.4554848484849,31.9504212121212,5.94198484848485,32.4924272727273,5.37029090909091,0.700519999999999,0.96496,0.41609,13.01685,4081.86669,0.6479,2209.06726,2304.04532,9.6696669,7271.3806,55.33662,2.89822,12.57079,46.07465,1052.61031,1.68154,11.17014,278.04602,305.73549,3.11241,1.58629,8.55504,3.1925,4.62118,5.32789,,,14.07629,226.66499
230,7-29-2022,04-07-2023,43.9893566776706,44.084710178883,44.1800636800954,2002.93866171614,2002.8835721883,2002.82839983193,11.49005,0.322620000000001,14.36622,23.842784,1815.3202,7.32372,0.36509,1.75234,0.90855,39.12324,775.5078,1809.29163939394,216.756939393939,800.040703030303,208.428727272727,60.3647696969697,105.939806060606,23.627196969697,136.167866666667,26.2555303030303,64.159,7.89308484848485,56.0494363636364,6.00744545454546,1.14037,1.08431,0.34771,19.68025,3373.71148,1.40129,3675.69381,4447.07643,6.18625661,5100.83689,68.18171,5.61993,18.18203,80.10159,6390.99339,3.15245,65.9215,140.92479,834.95831,3.31375,11.11561,8.82355,4.20692,7.20692,19.84697,,,88.80906,408.43392
231,7-29-2022,04-07-2023,44.1800636800954,44.2836150863175,44.3871664925397,2002.82839983193,2002.7683902809,2002.70828304695,10.34842,0.28261,8.03841,20.920046,1509.88721,52.90559,0.41567,3.22508,1.06978,33.71821,884.700245454546,1942.38157878788,232.082184848485,783.234330303031,219.895496969697,53.1478303030303,131.424906060606,20.2511,124.840878787879,19.3171606060606,55.7215333333333,7.00622121212121,38.5847575757576,6.00744545454546,0.86026,0.690919999999998,0.61412,45.55459,2573.64537,0.950539999999999,2366.1773,3259.60699,11.02271272,4208.83262,71.1354,4.30273,22.74047,74.66579,1711.47272,2.20025,19.91654,30.78773,297.22863,3.69406,3.33477,10.07662,3.65395,3.69321,2.97163,,,16.62686,965.70008
232,7-29-2022,04-07-2023,44.3871664925397,44.4825136739497,44.5778608553597,2002.70828304695,2002.65285163968,2002.59733741486,8.36757,0.38262,2.80605,10.060407,932.37354,6.35395,0.68521,1.35278,0.44499,21.62644,471.160621212121,1072.93693636364,128.460784848485,430.088254545455,121.042078787879,31.9841575757576,57.1906333333333,14.5041666666667,75.6782848484849,13.7854272727273,37.5736939393939,5.32118181818182,24.7754757575758,2.73065757575758,0.435319999999999,0.407859999999999,0.24869,19.24434,2312.54788,0.64493,1398.73389,3339.63827,9.66053813,3554.69616,41.1864,2.15231,5.61091,36.43147,702.27089,1.32355,4.4134,15.25098,184.35637,3.0369,1.73093,8.04784,1.86064,3.62249,1.81126,,,10.53121,362.03351
233,7-29-2022,04-07-2023,44.5778608553597,44.6700653981367,44.7622699409137,2002.59733741486,2002.54357416825,2002.48973347345,9.53263,0.322620000000001,3.14549,9.354394,811.26245,6.19571,0.35516,1.03489,0.44567,19.82688,342.905254545455,788.902275757576,115.424581818182,377.477518181818,88.8119393939394,31.6577575757576,15.2348363636364,10.5816545454545,66.1300909090909,12.3805424242424,31.4392151515152,3.99088484848485,29.2431848484849,4.36905151515152,0.564819999999999,0.771599999999999,0.17927,14.73352,1721.40149,3.5678,1482.53881,3973.86446,5.6090708,1740.95416,42.14807,2.0176,17.35972,35.39874,628.40985,1.5476,20.78512,18.16663,381.39662,3.08165,2.48895,8.61471,1.67663,4.17146,3.61713,,,12.0346,233.71146
234,7-29-2022,04-07-2023,44.7622699409137,44.8695799436717,44.9768899464297,2002.48973347345,2002.42697477769,2002.36411117913,11.0535,0.48262,3.66206,12.313511,1627.13828,6.30216,0.40771,1.02267,0.75934,39.37938,538.918763636364,1067.0361969697,153.847072727273,591.263845454546,142.543163636364,54.6256606060606,88.9365242424242,23.8087242424242,115.296221212121,17.2976363636364,50.8676272727273,5.05512121212121,38.178603030303,7.37277272727273,0.15469,0.518429999999999,0.26841,26.52677,1378.88709,2.92829,2034.51601,2219.05251,10.55924813,2335.62367,63.20166,2.49907,11.12527,50.24722,891.75598,1.71563,9.69557,12.8441,219.29625,3.0369,1.64684,10.82249,2.00464,3.54305,0.97887,,,10.31717,305.38985
235,7-29-2022,04-07-2023,44.9768899464297,45.0758770444134,45.1748641423971,2002.36411117913,2002.30603023268,2002.24786002481,15.54976,0.66263,13.06518,30.237893,6717.42294,7.17963,0.244429999999999,2.58886,1.79227,90.15159,1921.92040909091,4484.74423636364,556.1566,2120.49192424242,577.542615151515,148.683690909091,565.884096969697,82.3307575757576,421.47146969697,87.9457575757576,211.741833333333,29.4456454545455,177.924475757576,19.4795939393939,0.15246,0.664689999999998,0.64411,62.12606,3245.29072,2.67676,6849.69038,2642.55676,24.5807852,8460.71962,185.99082,9.10001,13.85153,176.03182,3843.59098,4.21667,18.78537,37.17125,380.09483,4.09394,5.3805,14.40268,4.15453,4.95613,3.17683,,,13.01997,872.61527
236,7-29-2022,04-07-2023,45.1748641423971,45.2731322901417,45.3714004378863,2002.24786002481,2002.19002401992,2002.13210004552,18.43466,0.64262,12.02127,32.516071,5745.65734,6.77852,0.5136,1.83409,2.05331,108.98085,1240.57461818182,2610.51993636364,344.684745454545,1276.90307878788,395.428,138.012463636364,333.339645454545,65.3417272727273,354.920554545455,60.8701242424243,154.941651515152,25.1000151515152,127.138809090909,20.8440121212121,0.241429999999999,0.676139999999998,0.48635,41.90447,2969.55804,2.34294,5866.73669,3375.97665,21.87768066,11671.93497,219.15109,10.71158,20.05458,461.90378,4478.11443,12.1435,34.19762,26.09176,266.14495,4.30087,3.16758,19.0271,5.48435,5.67245,1.84093,,,8.71269,715.60971
