Top Depth,Bot Depth,Mid Depth,MSA,Chloride,Nitrate,Sulfate,Sodium,Ammonium,Potassium,Magnesium,Calcium,Sr88(LR),Cd111(LR),Cs133(LR),Ba137(LR),La139(LR),Ce140(LR),Pr141(LR),Pb208(LR),Bi209(LR),U238(LR),As75(LR),Li7(LR),Al27(MR),S32(MR),Ca44(MR),Ti47(MR),V51(MR),Cr52(MR),Mn55(MR),Fe56(MR),Co59(MR),Cu63(MR),Zn66(MR),As75(HR),K39(HR),Na23(MR),Mg24(MR),Cu No Volcs
97.9854009,98.03755094,98.01147592,4.09,2.48,12.64,31.88,1.34,5.06,0.27,0.58,2.65,35.857,0.262,0.868,99.745,0.569,1.291,0.182,17.61,0.102,880.453,4.721,14.534,11.536,11.074,7.137,209.128,10.917,13.671,211.56,3.499,4.058,7.186,16.281,3.642,2.2,5.731,5.43,7.186
98.03755094,98.09050839,98.06402966,6.9,3.53,25.96,58.22,1.14,5.2,0.49,0.63,2.69,197.292,1.587,1.556,180.498,2.742,5.813,0.812,49.075,0.123,1688.648,11.218,96.937,34.919,27.423,115.235,472.902,16.905,72.179,240.52,6.752,4.955,10.532,30.286,9.476,9.175,53.82,48.385,10.532
98.09050839,98.14601048,98.11825943,7.28,6.58,61.24,129.81,0.61,5.82,0.54,0.85,3.49,30.496,0.689,1.034,134.071,1.602,3.42,0.41,65.313,0.144,1302.843,8.932,12.974,8.144,42.643,5.474,83.667,5.703,6.418,126.709,1.571,2.955,13.878,44.29,7.913,2.588,4.694,4.887,13.878
98.14601048,98.19882585,98.17241816,3.73,16.24,91.62,267.06,1.03,7.15,0.72,1.16,4.41,47.013,1.275,1.394,122.901,2.939,6.223,0.775,79.188,0.163,1652.679,9.409,14.178,11.04,59.312,7.368,185.421,7.099,8.388,85.11,2.024,2.51,16.344,21.126,12.601,2.65,5.219,4.749,16.344
98.19882585,98.24488521,98.22185553,5.85,2.87,49.13,50.99,0.67,6.5,0.36,0.74,3.12,28.241,0.395,1.083,77.753,0.744,1.588,0.205,25.801,0.105,859.408,6.724,12.928,8.446,15.908,5.131,768.216,9.06,7.684,69.822,2.373,2.772,9.881,20.543,4.996,2.226,4.912,5.831,9.881
98.24488521,98.28761858,98.26625189,4.22,4.12,26.08,79.25,1.42,9.37,0.58,1.66,7.08,143.371,0.867,3.803,256.483,3.448,7.767,0.94,40.827,0.424,2135.147,19.821,42.267,40.141,21.174,17.827,1119.93,41.334,29.722,383.324,16.376,9.022,26.107,103.431,23.436,8.061,11.823,10.193,26.107
98.28761858,98.34834025,98.31797941,1.45,6.6,40.83,87.37,4.54,14.21,2.02,4.09,19.74,199.812,2.156,5.637,263.318,9.468,20.746,2.405,73.151,0.258,1566.682,26.473,42.659,42.314,28.5,30.463,909.055,49.117,36.494,513.075,18.523,11.656,25.96,162.77,24.79,12.255,13.379,15.31,25.96
98.34834025,98.40553855,98.3769394,2.86,8.53,17.87,58.87,6.65,6.35,1.36,4.97,32.49,207.104,1.642,7.862,265.674,13.161,30.565,3.463,66.805,0.686,2659.257,23.588,48.737,37.361,20.091,38.831,3666.238,52.926,41.667,539.025,21.034,13.333,29.98,85.598,27.499,13.25,13.391,19.714,29.98
98.40553855,98.4504967,98.42801762,2.63,19.61,21.25,53.36,12.82,6.58,1.44,4.27,27.52,209.876,0.941,10.325,220.888,6.772,16.125,1.948,55.193,0.411,1589.541,21.482,56.411,31.762,20.581,38.568,530.4,38.726,31.549,400.991,15.851,9.949,20.763,52.729,23.227,10.995,20.696,15.406,20.763
98.4504967,98.49818729,98.474342,2.04,20.57,31.16,53.79,4.21,6.34,1.37,2.47,14.67,75.435,0.615,12.694,144.74,1.004,2.402,0.301,25.92,0.218,809.528,7.026,121.919,27.066,12.876,14.307,2882.981,57.185,33.171,739.661,31.21,6.199,9.881,55.542,6.767,9.247,6.129,13.562,9.881
98.49818729,98.54574943,98.52196836,4.22,1.31,20.37,30.65,0.75,7.01,0.44,0.51,2.64,27.456,0.657,0.644,55.098,0.412,0.956,0.14,23.231,0.17,856.676,5.874,11.51,5.239,9.941,8.812,59.739,3.497,10.705,59.553,1.292,1.895,17.509,110.897,3.746,1.569,3.987,6.32,17.509
98.54574943,98.59415023,98.56994983,7.08,0.72,6.36,28.7,0.36,6.49,0.37,0.42,1.58,14.878,0.446,0.445,39.103,0.364,0.737,0.096,17.051,0.092,1564.96,3.215,10.696,3.395,7.9,3.924,40.912,2.034,4.749,42.318,0.819,1.84,4.335,23.643,4.788,1.033,3.32,4.577,4.335
98.59415023,98.64584143,98.61999583,9.93,0.91,13.51,28.17,0.35,4.12,0.29,0.45,1.65,276.471,0.51,1.524,107.112,10.285,18.25,1.882,35.269,0.092,2319.322,5.951,19.602,107.275,8.664,33.512,27.14,1.707,4.868,77.479,2.23,1.535,12.522,22.481,4.684,2.266,48.662,4.864,12.522
98.64584143,98.69304414,98.66944279,6.44,3.27,39.79,52.28,0.58,5.76,0.35,0.75,3.63,25.005,0.469,1.958,68.337,0.622,1.259,0.153,23.971,0.138,896.397,3.987,15.024,5.892,13.128,4.706,104.718,4.804,6.015,55.701,1.44,1.943,3.437,17.736,4.371,2.063,3.561,5.394,3.437
98.69304414,98.74519528,98.71911971,3.69,2.01,22.83,32.52,0.48,5.8,0.28,0.72,3.97,24.336,0.409,0.498,60.201,0.379,0.866,0.113,19.925,0.086,630.656,2.976,11.531,5.168,9.751,5.206,65.115,3.608,7.542,50.17,1.069,1.621,9.057,15.511,3.225,1.483,3.71,5.633,9.057
98.74519528,98.79999047,98.77259287,3.52,4.23,39.31,71.68,0.41,22.01,0.5,0.47,2.31,19.801,0.707,0.607,58.478,1.312,3.187,0.44,38.381,0.147,1505.628,5.346,10.719,4.631,19.831,4.707,72.231,2.716,4.496,45.617,0.96,1.846,11.311,25.873,5.1,1.553,4.389,4.674,11.311
98.79999047,98.85010967,98.82505007,5.49,4.74,59.5,56.19,0.28,19.57,0.45,0.47,2.4,15.74,0.835,0.394,60.223,0.354,0.899,0.13,26.092,0.097,830.855,4.264,10.359,4.105,14.233,3.239,45.22,1.892,5.311,44.106,0.57,1.675,8.039,28.875,3.121,1.306,3.348,4.349,8.039
98.85010967,98.89557736,98.87284352,4.66,7.67,65.86,99.61,1.1,13.29,0.66,1.47,7.67,178.889,1.092,5.523,462.219,6.07,12.642,1.629,57.134,0.495,3534.55,23.594,39.597,50.321,28.908,21.487,1269.044,39.223,18.48,501.032,12.859,20.7,38.622,75.125,26.978,12.409,19.383,9.139,38.622
98.89557736,98.94600436,98.92079086,1.11,5,72.58,40.31,1.07,11.59,1.31,1.55,7.36,57.6,0.707,1.765,113.209,2.664,5.414,0.65,33.223,0.168,12359.564,10.31,22,11.685,10.676,9.955,476.668,11.423,10.942,187.451,4.431,5.199,10.523,58.255,7.913,4.42,5.033,6.335,10.523
98.94600436,99.00580898,98.97590667,0.99,3.66,47.77,39.96,0.96,22.2,1.5,1.02,5.01,39.417,0.89,0.866,71.576,1.354,3.3,0.425,36.265,0.419,989.997,7.638,13.16,9.21,10.43,6.6,103.832,6.438,7.083,87.607,2.136,3.235,11.943,68.924,8.121,3.784,4.918,5.984,11.943
99.00580898,99.05850176,99.03215537,2.76,7.59,55.87,63.88,1.32,25.1,2.1,1.58,6.84,68.831,1.885,1.853,132.307,2.038,5.472,0.691,71.49,0.433,1661.327,12.583,17.735,12.388,20.939,10.714,398.425,17.127,13.758,190.871,5.272,4.979,10.623,84.337,18.018,5.171,6.784,6.907,10.623
99.05850176,99.10941699,99.08395938,3.74,11.83,33.46,73.76,7.38,14.4,1.65,3.85,18.17,117.493,1.509,4.004,171.8,7.946,18.375,2.118,59.539,0.528,1711.494,19.228,28.685,21.309,18.891,19.007,593.22,35.357,20.988,302.573,10.483,7.894,18.361,66.886,19.894,7.466,12.214,11.205,18.361
99.10941699,99.16080999,99.13511349,4.47,6.03,19.1,44.91,3.92,4.25,0.97,2.83,15.91,114.627,0.941,2.816,232.675,4.689,10.453,1.246,41.021,0.355,1102.3,11.546,23.895,17.697,12.936,30.239,341.173,19.602,18.204,238.793,7.276,6.174,9.725,63.688,14.476,7.51,8.091,9.907,9.725
99.16080999,99.21543701,99.1881235,3.24,2.77,20.94,34.15,1.26,8.99,0.6,1.35,6.72,47.466,0.469,1.373,75.16,1.696,3.838,0.457,27.26,0.275,1068.044,7.503,15.414,7.956,9.72,9.029,144.979,8.6,18.71,101.406,3.096,2.979,6.948,48.168,7.496,2.891,4.883,6.473,6.948
99.21543701,99.26830044,99.24186872,7.64,12.21,30.01,47.55,6.56,8.43,1.04,3.04,9.76,81.819,0.638,2.156,195.517,2.973,6.858,0.86,34.677,0.151,1577.408,9.035,22.21,16.262,16.14,11.556,479.468,21.815,24.841,263.108,6.662,6.711,9.945,39.838,9.997,4.457,11.918,7.99,9.945
99.26830044,99.32026606,99.29428325,6.38,4.31,22.83,61.7,0.97,9.54,0.57,0.75,3.2,34.729,0.473,1.435,74.01,1.035,2.546,0.349,29.948,0.212,1529.748,7.303,14.837,6.202,16.137,5.719,135.045,4.514,5.335,97.07,1.734,3.101,11.119,63.605,7.705,2.493,4.756,4.547,11.119
99.32026606,99.37161953,99.34594279,4.15,4.49,45.98,34.28,2.65,9.26,1.73,1.22,6.25,101.025,0.821,4.351,388.179,3.662,8.516,0.984,46.631,0.287,2846.259,16.363,32.242,34.486,10.179,12.88,735.55,25.976,32.704,299.774,10.016,12.803,16.5,78.906,16.039,9.104,12.605,7.592,16.5
99.37161953,99.42781095,99.39971524,4.04,5.77,92.62,128.18,0.74,64.28,3.82,1.19,7.02,46.953,4.93,1.922,151.052,4.762,13.531,1.718,41.419,0.328,2812.089,10.696,66.15,12.628,34.651,9.524,154.476,15.374,13.6,314.973,11.71,7.108,21.882,269.904,13.643,6.612,5.072,6.46,21.882
99.42781095,99.46519655,99.44650375,1.62,8.49,61.68,104.05,2.67,17.56,1.36,1.19,4.37,66.178,2.541,2.272,149.621,10.859,23.526,2.868,42.088,0.468,1772.43,32.572,19.8,12.936,35.446,9.642,350.509,15.412,15.577,218.009,5.038,5.943,35.395,107.018,31.249,5.237,8.111,7.338,35.395
99.46519655,99.49618408,99.48069032,1.7,6.72,63.53,103.18,3.02,19.95,1.73,3.25,12.66,93.054,1.504,2.893,262.988,5.775,13.415,1.607,52.891,0.609,3010.951,19.389,23.936,22.826,16.945,13.089,530.052,26.994,22.728,269.743,9.307,6.888,13.869,66.88,24.686,8.226,8.645,9.61,13.869
99.49618408,99.56435735,99.53027072,2.46,13.99,30.04,59.98,13,9.28,1.11,4.69,20.57,68.218,1.619,1.511,103.344,5.676,12.317,1.498,37.545,0.339,1299.627,19.219,16.35,9.463,23.114,11.867,194.338,9.67,10.211,172.049,3.186,4.035,21.327,67.947,17.497,3.59,6.002,6.617,21.327
99.56435735,99.62079487,99.59257611,4.19,4.72,58.85,70.55,2.2,11.96,1.14,2,8.57,71.07,0.961,1.968,171.164,3.21,7.484,0.9,39.597,0.453,3237.818,12.351,17.932,13.65,15.078,12.611,280.926,14.365,16.096,167.047,5.102,4.306,13.335,57.185,15.31,5.266,6.514,7.065,13.335
99.62079487,99.67514428,99.64796958,1.81,3.28,18.06,29.08,1.52,3.17,0.85,1.63,14.61,70.259,0.698,0.75,57.067,0.492,1.108,0.128,22.2,0.21,826.824,5.867,12.899,5.989,10.781,14.092,38.166,3.928,4.844,126.089,1.334,2.126,7.259,28.877,3.746,1.943,3.893,5.896,7.259
99.67514428,99.73330058,99.70422243,9.9,2.72,13.82,37.92,1.37,4.84,0.56,0.75,4.49,49.086,0.418,1.043,79.339,0.645,1.553,0.193,26.304,0.297,3464.685,5.314,11.927,4.474,13.21,12.132,31.8,1.736,9.463,64.351,0.897,1.724,12.801,47.49,5.934,2.306,4.384,4.52,12.801
99.73330058,99.7918874,99.76259399,12.5,2.03,21.44,52.68,0.79,5.96,0.55,0.57,3.15,24.472,0.404,0.353,42.991,0.558,1.726,0.252,22.807,0.13,1373.641,3.813,10.843,4.24,13.8,4.807,45.501,2.085,5.864,53.265,0.602,1.554,5.298,22.58,1.558,1.13,3.936,4.427,5.298
99.7918874,99.85206758,99.82197749,6.2,3.54,40.5,45.08,0.7,11.02,0.63,0.85,5.08,35.395,0.441,1.53,61.738,0.889,2.182,0.279,26.13,0.176,1497.4,7.239,13.122,5.643,11.722,5.64,81.986,4.663,5.272,67.804,1.623,2.437,41.41,21.614,7.496,2.496,3.646,4.652,41.41
99.85206758,99.90821755,99.88014257,3.39,8.86,53.07,68.53,0.48,15.19,0.9,0.77,4.69,28.381,0.725,0.693,60.272,1.306,3.508,0.5,47.555,0.661,1945.704,7.689,11.894,4.542,19.547,5.262,19.297,2.798,3.492,62.955,1.051,2.12,13.493,38.375,8.121,1.943,3.369,4.514,13.493
99.90821755,99.95773868,99.93297811,2.4,7.54,107.11,123,0.61,38.66,2.83,0.92,5.04,30.845,1.821,1.78,84.302,3.061,8.933,1.249,44.882,0.471,2936.899,15.184,13.765,8.055,28.053,5.669,62.269,7.196,5.786,111.646,2.66,2.784,16.298,125.734,14.06,5.746,4.026,4.211,16.298
99.95773868,100.0206388,99.98918874,1.46,9.91,82.15,183.52,3.88,22.18,4.82,3.48,17.55,92.694,1.926,2.709,157.764,4.687,10.17,1.26,38.486,0.583,2388.192,24.779,24.197,16.972,45.307,14.846,399.854,24.431,25.742,268.244,7.841,7.314,54.218,154.088,20.623,7.338,10.593,8.101,54.218
100.0206388,100.0969232,100.058781,1.8,11.96,23.47,68.81,9.52,6.37,3.37,4.35,21.71,113.059,0.996,5.903,145.389,5.875,13.149,1.483,42.208,0.454,1591.208,14.959,34.538,22.654,13.071,22.318,413.146,26.794,22.539,277.328,10.276,7.04,25.237,182.443,15.414,7.478,14.697,10.94,25.237
100.0969232,100.1594295,100.1281764,0.49,9.44,17.07,39.24,7.99,4.28,1.08,1.99,17.85,89.648,0.67,4.311,124.352,2.787,6.531,0.76,29.416,0.341,1161.956,10.922,25.28,14.28,11.925,17.251,179.248,17.5,15.776,202.987,6.406,4.912,13.3,74.349,8.538,5.485,9.758,8.222,13.3
100.1594295,100.235,100.1972148,2.33,2.12,8.13,29.81,1.17,4.35,0.88,0.77,5.35,34.099,0.579,1.035,57.684,1.918,4.393,0.536,21.775,0.135,1293.819,9.222,14.495,5.49,7.278,7.276,105.252,7.255,5.873,124.665,2.555,3.954,13.915,36.529,11.038,2.185,4.637,4.033,13.915
100.235,100.3033834,100.2691917,3.44,3.15,27.18,49.21,3.4,12.96,5.85,2.77,4.89,39.503,0.478,0.815,54.472,0.834,1.742,0.206,15.86,0.11,357,4.528,12.034,7.552,12.103,6.784,227.826,9.187,15.229,55.837,6.443,15.229,14.359,91.509,6.038,3.284,5.64,5.341,14.359
100.3033834,100.362641,100.3330122,4.5,4.08,32.97,80.76,2.11,23.58,3.31,1.84,2.9,16.263,0.588,0.204,27.973,0.487,0.812,0.106,14.922,0.084,184.384,3.865,11.255,4.838,17.898,3.762,23.598,2.955,12.738,16.235,2.659,6.644,14.803,74.639,2.808,2.373,3.905,5.544,14.803
100.362641,100.4116654,100.3871532,3.08,5.78,82.71,91.9,1.06,26.71,1.08,0.75,2.62,16.902,0.794,0.312,43.135,0.525,1.121,0.14,22.695,0.108,203.066,5.05,11.578,4.906,19.796,4.006,201.32,5.904,5.944,104.76,1.911,4.18,8.607,46.621,6.663,1.824,3.492,4.457,8.607
100.4116654,100.4639468,100.4378061,1.99,3,41.42,60.26,0.86,17.61,1.05,0.72,2.59,28.54,0.977,1.037,88.03,2.48,5.338,0.654,26.693,0.307,267.412,7.941,15.177,9.704,10.224,5.731,409.128,13.658,12.161,119.245,4.288,6.559,14.29,53.692,6.663,3.254,5.233,5.889,14.29
100.4639468,100.5166419,100.4902944,0.87,6.02,33.18,44.34,3.33,15.68,1.15,1.76,9.8,58.998,0.684,2.435,71.551,2.526,5.192,0.56,32.99,0.206,335.402,8.951,19.414,10.044,9.214,10.413,244.613,12.463,15.222,124.645,4.89,6.028,7.388,24.418,9.267,3.707,6.72,6.445,7.388
100.5166419,100.5675445,100.5420932,0.65,16.6,19.99,38.85,6.76,14.56,0.85,1.64,7.9,48.693,0.574,1.4,44.608,1.041,2.259,0.256,18.218,0.123,333.924,6.473,17.688,7.131,10.472,11.474,233.643,6.595,8.443,96.042,2.826,6.333,9.396,19.578,4.684,2.891,28.227,6.489,9.396
100.5675445,100.6237706,100.5956575,0.77,9.88,10.38,37.85,8.62,14.54,0.59,2.3,19.93,31.609,0.45,0.907,33.537,0.654,1.317,0.162,14.624,0.091,325.54,5.159,14.244,5.149,6.724,7.253,151.838,4.076,5.723,64.07,1.942,4.802,8.227,13.283,3.746,1.989,17.43,5.392,8.227
100.6237706,100.6789413,100.651356,1.26,7.39,9.78,0.04,4.83,13.98,0.75,0.97,3.61,14.525,0.327,0.415,22.467,0.267,0.375,0.067,11.03,0.058,317.157,3.845,10.8,3.168,2.976,3.032,70.034,1.558,3.002,32.099,1.058,3.272,7.057,6.988,2.808,1.086,6.634,4.295,7.057
100.6789413,100.7327055,100.7058234,0.66,12.11,10.69,46.55,6.75,17.12,3.17,1.17,3.36,10.854,0.547,0.606,20.061,0.119,0.275,0.027,13.456,0.132,86.317,6.73,11.998,2.819,10.238,2.704,154.696,1.981,15.617,26.88,1.083,2.949,11.77,46.808,8.017,1.369,5.865,3.785,11.77
100.7327055,100.7910391,100.7618723,2.14,7.52,15.93,49.15,1.79,16.06,0.6,0.83,3.99,20.124,0.492,0.441,27.323,0.477,1.044,0.127,22.383,0.103,125.045,5.088,12.648,3.848,9.373,4.062,110.138,4.009,5.105,41.154,1.478,3.254,22.859,19.768,5.1,1.452,4.228,4.142,22.859
100.7910391,100.8482329,100.819636,2.51,2.11,6.48,14.49,2.4,16.84,1.52,0.5,3.97,10.801,0.359,1.452,27.623,0.271,0.629,0.082,11.205,0.062,315.409,2.59,18.432,3.874,1.525,2.985,471.472,5.421,5.802,52.7,3.122,3.57,24.808,40.027,4.371,1.827,3.678,4.304,24.808
100.8482329,100.9036258,100.8759293,4.37,3.45,22.8,34.8,2.06,15.85,1.13,0.81,4.76,27.699,0.528,0.739,35.654,0.679,1.542,0.175,22.6,0.118,638.284,7.722,13.06,4.645,9.803,18.205,82.112,4.38,13.458,55.579,1.614,5.016,20.845,58.984,8.017,2.129,5.752,6.243,20.845
100.9036258,100.956311,100.9299684,6.44,2.69,37.17,42.63,1.21,14.56,1.57,0.71,3.49,19.042,0.652,1.718,57.197,0.421,0.957,0.15,18.313,0.174,1077.215,4.702,18.942,6.071,8.996,3.063,403.083,5.83,6.838,62.948,2.82,5.266,19.827,77.94,3.642,4.167,5.482,4.077,19.827
100.956311,101.0086515,100.9824813,6.3,3.96,0.6,50.85,0.88,32.07,1.79,0.63,4.19,17.66,0.986,0.642,27.679,0.735,1.837,0.198,14.745,0.081,769.822,3.614,11.851,3.39,9.423,3.984,33.826,3.43,5.533,41.433,0.975,3.162,14.923,128.445,6.663,2.782,4.266,4.083,14.923
101.0086515,101.0754299,101.0420407,3.52,10.96,102.29,59.35,3.14,41.17,2.68,1.77,8.86,67.582,1.234,2.986,143.839,3.269,6.653,0.8,38.463,0.28,2237.622,3.82,41.033,15.671,17.298,11.013,1088.471,25.753,19.96,352.769,12.083,8.699,25.733,180.901,27.082,7.47,8.232,7.122,25.733
101.0754299,101.1268873,101.1011586,1.6,22.51,176.32,141.04,8.01,35.88,3.69,6.05,30.56,32.574,0.958,1.224,60.613,1.361,2.987,0.347,22.097,0.152,1048.404,3.768,19.451,6.8,10.393,6.025,330.973,9.763,11.577,125.794,3.916,4.371,17.122,136.759,11.247,3.726,6.242,4.972,17.122
101.1268873,101.1767318,101.1518095,2.93,5.11,23.71,61.67,3.61,11.44,2.03,3.14,16.47,47.488,0.929,1.807,93.547,1.987,4.138,0.496,29.45,0.223,1326.987,3.923,27.051,10.211,11.364,8.066,628.119,16.096,17.622,210.156,6.858,5.58,19.32,145.073,15.831,4.671,8.218,5.861,19.32
101.1767318,101.2301906,101.2034612,1.26,11.89,23.67,46.29,7.54,14.86,2.62,2.15,10.19,27.394,0.624,0.627,43.255,0.705,1.623,0.193,20.437,0.167,416.352,4.026,13.07,4.751,5.43,5.119,167.766,6.439,15.285,67.542,1.633,2.461,12.906,109.245,4.579,1.871,8.205,4.6,12.906
101.2301906,101.2835799,101.2568852,1.49,8.13,16.81,39.28,7.84,8.84,1.67,3.06,19.64,133.27,0.647,4.724,173.148,7.957,18.382,2.339,29.56,0.252,1343.678,11.289,32.919,23.567,9.176,22.738,1531.534,34.446,34.773,305.136,12.36,8.314,14.076,56.615,11.351,7.789,11.141,11.197,14.076
101.2835799,101.343358,101.3134689,1.42,8.17,34.4,46.14,6.76,15.92,1.23,2.38,15.73,81.681,0.514,3.941,78.686,2.401,5.597,0.78,18.279,0.141,620.497,6.434,25.547,11.23,13.102,13.736,287.47,12.767,12.169,144.701,4.755,4.174,15.364,40.413,7.705,4.136,8.496,7.177,15.364
101.343358,101.3897521,101.366555,4.84,13.34,27.43,61.7,10.38,10.56,1.41,0.9,5.16,28.987,0.528,0.553,37.589,0.66,1.54,0.179,16.013,0.193,419.561,4.702,13.01,5.61,18.134,4.924,228.482,5.147,4.457,71.033,1.917,2.845,20.929,30.138,5.621,1.439,4.428,5.078,20.929
101.3897521,101.4446261,101.4171891,4.63,13.07,42.44,87.42,3.87,11.41,2.82,0.8,4.2,23.566,0.634,0.642,31.628,0.985,1.664,0.19,16.959,0.156,351.427,6.524,13.17,5.824,19.716,4.101,92.175,4.024,7.329,47.189,1.116,2.102,21.948,15.507,5.83,1.7,3.992,4.4,21.948
101.4446261,101.4960239,101.470325,3.23,10.17,97.18,73.75,5.41,19.42,2.46,1.2,9.02,29.606,1.151,1.058,43.399,0.962,2.357,0.315,37.836,0.187,1584.414,12.197,16.737,6.845,14.384,4.569,179.649,9.313,40.141,93.696,3.416,3.01,18.078,50.301,12.393,2.485,4.205,5.556,18.078
101.4960239,101.5437875,101.5199057,3.35,5.89,49.09,52.49,4.15,14.92,2.53,0.81,3.75,13.612,0.377,0.643,21.145,0.298,0.624,0.079,15.602,0.055,712.285,4.135,12.701,4.267,12.476,2.528,46.325,2.517,3.856,23.781,0.72,2.108,13.788,23.258,5.621,1.226,3.987,4.482,13.788
101.5437875,101.5939504,101.568869,2.86,6.36,69.92,59.15,4.73,17.87,2.28,1.26,5.46,63.779,1.706,2.794,158.39,3.114,6.703,0.878,15.96,0.1,2517.863,5.9,27.682,17.606,17.852,9.442,837.309,18.68,16.155,261.946,8.762,7.284,36.186,114.87,21.977,6.345,6.952,6.449,36.186
101.5939504,101.6460868,101.6200186,2.82,6.08,85.23,57.07,2.38,23.49,2.11,1.55,8.81,44.042,1.275,1.258,71.827,1.638,3.581,0.417,16.33,0.15,652.042,7.664,17.004,8.846,8.928,7.542,445.937,12.73,15.84,123.882,3.955,4.436,25.977,48.658,8.017,3.623,4.695,6.034,25.977
101.6460868,101.6998519,101.6729693,4.68,7.32,46.86,75.66,4.39,14.48,2.05,3.44,19.1,208.558,1.614,6.513,255.882,10.547,26.271,2.929,23.07,0.26,1832.37,7.094,45.354,33.987,25.403,30.322,2848.082,53.663,40.061,488.67,18.042,11.54,42.403,107.988,30.103,13.009,11.991,15.118,42.403
101.6998519,101.7549492,101.7274005,2.4,9.71,25.03,34.85,6.6,13.91,1.59,2.6,15.4,46.429,0.556,1.408,60.955,5.311,2.298,0.289,17.415,0.17,874.577,6.524,18.315,7.226,5.545,7.869,180.894,9.172,14.779,93.932,3.262,4.729,16.895,81.531,6.976,4.64,8.347,6.211,16.895
101.7549492,101.807,101.7809746,0.22,5.95,13.36,30.16,5.18,14.16,1.06,1.55,7.64,63.813,0.863,3.321,113.998,2.956,6.315,0.768,20.408,0.143,682.951,8.578,23.009,12.322,9.423,9.988,1311.976,13.644,14.676,136.249,5.106,4.528,27.389,129.604,9.372,5.65,11.955,6.224,27.389
102.063,102.0842223,102.0736111,7.22,10.17,48.12,72.93,8,10.44,2.92,1.59,8.12,27.089,0.779,0.311,26.552,1.012,2.135,0.299,19.485,0.117,491.324,4.889,11.33,5.247,18.997,6.875,165.894,3.942,10.365,59.513,1.234,1.992,37.883,98.141,1.871,2.362,6.542,5.886,37.883
102.0842223,102.1391036,102.1116629,9.92,3.79,29.1,60.92,3.04,9.73,1.59,0.73,6.21,20.866,0.695,0.162,466.807,0.349,0.74,0.107,10.029,0.051,284.409,2.658,11.903,4.4,18.663,3.762,117.805,5.091,6.155,29.929,1.095,1.131,47.962,66.678,4.272,0.716,3.551,3.695,47.962
102.1391036,102.1966461,102.1678748,7.27,4.01,26.6,69.3,2.21,15.41,1.61,0.51,4.66,25.021,0.405,0.153,10.828,0.292,0.617,0.081,9.712,0.07,205.563,6.082,4.043,4.756,11.462,4.153,110.073,7.395,4.063,28.39,1.288,1.05,33.276,40.481,8.84,1.687,3.552,2.804,33.276
102.1966461,102.2384162,102.2175311,4.77,2.93,39.79,55.65,0.81,9.91,1.02,0.48,2.25,16.309,0.659,0.269,23.986,0.498,0.992,0.132,14.476,0.151,276.606,5.444,4.692,4.087,13.97,4.22,106.071,3.461,4.243,30.469,0.875,1.149,35.094,86.74,7.674,1.13,3.39,3.583,35.094
102.2384162,102.2834379,102.260927,4.24,8.63,75.59,79.38,1.87,9.5,3.04,0.94,5.55,34.085,0.618,0.512,38.071,0.703,1.592,0.236,16.309,0.377,294.567,5.853,3.942,7.915,19.555,5.786,149.732,8.292,9.569,66.314,2.147,1.737,36.386,65.752,9.617,1.796,4.356,4.11,36.386
102.2834379,102.3357687,102.3096033,3.79,9.9,35.8,73.12,3.1,8.26,1.76,0.97,4.37,10.11,0.491,1.282,31.452,0.461,1.063,0.132,11.635,0.157,301.09,4.243,4.084,4.104,9.333,3.04,97.84,4.609,4.866,37.289,0.943,2.819,24.031,37.515,5.827,1.88,3.237,2.357,24.031
102.3357687,102.3761617,102.3559652,2.8,10.55,41.41,59.86,1.98,10.57,1.2,1.31,6.02,91.749,1.441,2.674,109.301,6.533,14.02,1.693,52.108,0.529,618.28,13.506,16.338,16.763,22.243,16.145,388.096,35.039,20.829,220.926,8.033,6.033,36.338,108.009,15.838,6.192,7.405,8.551,36.338
102.3761617,102.4087537,102.3924577,4.42,12.02,62.41,133.18,7.44,21.4,4.08,5.43,38.26,169.811,2.26,8.055,353.956,18.428,43.973,5.071,41.12,0.355,1715.006,9.852,36.658,43.98,24.327,27.747,528.367,60.641,42.414,699.809,21.958,13.362,41.15,131.961,30.125,16.165,13.002,13.996,41.15
102.4087537,102.4432991,102.4260264,0.77,8.46,27.93,57.22,6.46,3.39,2.19,2.68,16,63.285,0.853,3.011,47.335,1.629,3.753,0.457,30.132,0.181,375.826,6.198,12.759,7.912,10.099,9.652,279.656,9.759,20.172,116.969,3.535,2.634,28.29,90.448,9.812,3.008,7.679,6.58,28.29
102.4432991,102.4754569,102.459378,1.08,6.89,15.95,39.42,8.91,1.91,1.66,2.28,15.18,89.936,0.378,6.342,64.026,2.614,6.092,0.753,30.738,0.182,518.488,9.603,22.853,9.648,11.873,14.399,142.831,14.035,26.679,160.01,5.223,3.965,24.293,32.32,12.242,3.755,11.545,6.136,24.293
102.4754569,102.5356395,102.5055482,0.2,22.69,34.79,82.88,16.35,5.02,1.53,3.49,21.23,155.056,0.835,4.296,133.486,4.021,9.742,1.242,40.546,0.29,470.784,17.353,17.77,31.014,22.135,24.518,505.925,40.277,21.255,444.322,12.823,8.917,40.591,32.687,19.142,5.163,18.109,9.681,40.591
